"","date","source","kW","TemperatureF","Temp_bin"
"210",2014-04-15,"kW_sim",9.37017988558514e-05,59.5147206178333,"(59,61.3]"
"211",2014-04-16,"kW_bills",9.69267700659839e-05,61.5435261941667,"(61.3,63.7]"
"212",2014-04-16,"kW_sim",0.000101520812928981,61.5435261941667,"(61.3,63.7]"
"213",2014-04-17,"kW_bills",9.62620928909014e-05,60.2113085773333,"(59,61.3]"
"214",2014-04-17,"kW_sim",9.64841567884564e-05,60.2113085773333,"(59,61.3]"
"215",2014-04-18,"kW_bills",9.56134070291387e-05,58.966623406,"(59,61.3]"
"216",2014-04-18,"kW_sim",9.52509254796595e-05,58.966623406,"(59,61.3]"
"217",2014-04-19,"kW_bills",0.000101748362818966,57.9359583021667,"(56.6,59]"
"218",2014-04-19,"kW_sim",9.93207254673818e-05,57.9359583021667,"(56.6,59]"
"219",2014-04-20,"kW_bills",0.000102492157373501,61.8185045638333,"(61.3,63.7]"
"220",2014-04-20,"kW_sim",0.000114443800152308,61.8185045638333,"(61.3,63.7]"
"221",2014-04-21,"kW_bills",0.000102337417020874,59.038583271,"(59,61.3]"
"222",2014-04-21,"kW_sim",0.000101875016671233,59.038583271,"(59,61.3]"
"223",2014-04-22,"kW_bills",9.85639890558865e-05,56.7966095898333,"(56.6,59]"
"224",2014-04-22,"kW_sim",9.38325270435598e-05,56.7966095898333,"(56.6,59]"
"225",2014-04-23,"kW_bills",9.57393337200496e-05,57.1833549636667,"(56.6,59]"
"226",2014-04-23,"kW_sim",9.55590250626233e-05,57.1833549636667,"(56.6,59]"
"227",2014-04-24,"kW_bills",9.57484112304e-05,59.0053148286667,"(59,61.3]"
"228",2014-04-24,"kW_sim",9.43094136490932e-05,59.0053148286667,"(59,61.3]"
"229",2014-04-25,"kW_bills",0.00010114324221105,55.4519027881667,"(54.2,56.6]"
"230",2014-04-25,"kW_sim",9.4402943092839e-05,55.4519027881667,"(54.2,56.6]"
"231",2014-04-26,"kW_bills",0.00010552540093106,54.5060586396667,"(54.2,56.6]"
"232",2014-04-26,"kW_sim",9.78363250033636e-05,54.5060586396667,"(54.2,56.6]"
